,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
237,1997,2,6,8,7,1997-06-08,WN,19393,WN,N64,309,13851,1385102,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12191,1219101,31453,HOU,"Houston, TX",TX,48.0,Texas,74,1730,1730.0,0.0,0.0,0.0,0.0,1700-1759,5.0,1735.0,1840.0,2.0,1845,1842.0,-3.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,75.0,72.0,65.0,1.0,419.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1998,3,9,17,4,1998-09-17,DL,19790,DL,N659DL,990,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1620,,,,,,1600-1659,,,,,1955,,,,,,1900-1959,1.0,,0.0,155.0,,,1.0,988.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2010,2,6,11,5,2010-06-11,WN,19393,WN,N279WN,256,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6,California,91,14831,1483102,32457,SJC,"San Jose, CA",CA,6.0,California,91,1830,2041.0,131.0,131.0,1.0,8.0,1800-1859,9.0,2050.0,2148.0,8.0,1930,2156.0,146.0,146.0,1.0,9.0,1900-1959,0.0,,0.0,60.0,75.0,58.0,1.0,308.0,2,0.0,0.0,15.0,0.0,131.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2003,4,12,4,4,2003-12-04,AA,19805,AA,N4XPAA,1920,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6,California,91,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,820,850.0,30.0,30.0,1.0,2.0,0800-0859,14.0,904.0,1014.0,6.0,946,1020.0,34.0,34.0,1.0,2.0,0900-0959,0.0,,0.0,86.0,90.0,70.0,1.0,337.0,2,0.0,0.0,4.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,1988,1,3,7,1,1988-03-07,DL,19790,DL,,733,11042,1104201,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,730,730.0,0.0,0.0,0.0,0.0,0700-0759,,,,,821,824.0,3.0,3.0,0.0,0.0,0800-0859,0.0,,0.0,51.0,54.0,,1.0,221.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1996,4,11,28,4,1996-11-28,AA,19805,AA,N293AA,465,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14679,1467902,33570,SAN,"San Diego, CA",CA,6.0,California,91,1712,1710.0,-2.0,0.0,0.0,-1.0,1700-1759,11.0,1721.0,1810.0,3.0,1819,1813.0,-6.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,187.0,183.0,169.0,1.0,1171.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,1995,3,8,5,6,1995-08-05,WN,19393,WN,N394,463,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12191,1219101,31453,HOU,"Houston, TX",TX,48.0,Texas,74,1630,1630.0,0.0,0.0,0.0,0.0,1600-1659,10.0,1640.0,2058.0,3.0,2055,2101.0,6.0,6.0,0.0,0.0,2000-2059,0.0,,0.0,145.0,151.0,138.0,1.0,1020.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2018,3,7,27,5,2018-07-27,9E,20363,9E,N686BR,5388,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37.0,North Carolina,36,1526,1558.0,32.0,32.0,1.0,2.0,1500-1559,100.0,1738.0,1824.0,4.0,1636,1828.0,112.0,112.0,1.0,7.0,1600-1659,0.0,,0.0,70.0,150.0,46.0,1.0,255.0,2,0.0,0.0,94.0,0.0,18.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2000,1,3,1,3,2000-03-01,AA,19805,AA,N636AA,43,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,800,800.0,0.0,0.0,0.0,0.0,0800-0859,27.0,827.0,1053.0,11.0,1102,1104.0,2.0,2.0,0.0,0.0,1100-1159,0.0,,0.0,362.0,364.0,326.0,1.0,2454.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1991,2,6,3,1,1991-06-03,DL,19790,DL,,1144,10397,1039702,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12945,1294501,32945,LEX,"Lexington, KY",KY,21.0,Kentucky,52,1023,1022.0,-1.0,0.0,0.0,-1.0,1000-1059,,,,,1135,1131.0,-4.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,72.0,69.0,,1.0,303.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2006,3,8,8,2,2006-08-08,OO,20304,OO,N932SW,6859,10469,1046901,30469,AZO,"Kalamazoo, MI",MI,26,Michigan,43,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,606,603.0,-3.0,0.0,0.0,-1.0,0600-0659,7.0,610.0,537.0,6.0,555,543.0,-12.0,0.0,0.0,-1.0,0001-0559,0.0,,0.0,49.0,40.0,27.0,1.0,122.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2013,3,9,15,7,2013-09-15,UA,19977,UA,N57439,1517,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10721,1072102,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,1814,1817.0,3.0,3.0,0.0,0.0,1800-1859,70.0,1927.0,2208.0,6.0,2130,2214.0,44.0,44.0,1.0,2.0,2100-2159,0.0,,0.0,136.0,177.0,101.0,1.0,867.0,4,0.0,0.0,44.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,1989,4,10,17,2,1989-10-17,CO,19704,CO,,1113,15016,1501601,31123,STL,"St. Louis, MO",MO,29,Missouri,64,12266,1226601,31453,IAH,"Houston, TX",TX,48.0,Texas,74,1745,1745.0,0.0,0.0,0.0,0.0,1700-1759,,,,,1948,1948.0,0.0,0.0,0.0,0.0,1900-1959,0.0,,0.0,123.0,123.0,,1.0,667.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2006,1,1,18,3,2006-01-18,OO,20304,OO,N270YV,6080,14679,1467902,33570,SAN,"San Diego, CA",CA,6,California,91,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,2130,2128.0,-2.0,0.0,0.0,-1.0,2100-2159,7.0,2135.0,2204.0,3.0,2212,2207.0,-5.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,42.0,39.0,29.0,1.0,109.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2003,3,8,29,5,2003-08-29,HP,19991,HP,N817AW,856,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12264,1226401,30852,IAD,"Washington, DC",VA,51.0,Virginia,38,849,904.0,15.0,15.0,1.0,1.0,0800-0859,27.0,931.0,1655.0,5.0,1608,1700.0,52.0,52.0,1.0,3.0,1600-1659,0.0,,0.0,259.0,296.0,264.0,1.0,1956.0,8,15.0,0.0,37.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2008,3,7,24,4,2008-07-24,EV,20366,EV,N844AS,4533,12945,1294502,32945,LEX,"Lexington, KY",KY,21,Kentucky,52,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1400,1356.0,-4.0,0.0,0.0,-1.0,1400-1459,14.0,1410.0,1501.0,9.0,1536,1510.0,-26.0,0.0,0.0,-2.0,1500-1559,0.0,,0.0,96.0,74.0,51.0,1.0,303.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1998,4,10,25,7,1998-10-25,UA,19977,UA,N596UA,440,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,800,757.0,-3.0,0.0,0.0,-1.0,0800-0859,15.0,812.0,1000.0,4.0,1009,1004.0,-5.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,69.0,67.0,48.0,1.0,235.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2007,4,11,14,3,2007-11-14,AA,19805,AA,N223AA,1362,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,945,941.0,-4.0,0.0,0.0,-1.0,0900-0959,12.0,953.0,1042.0,8.0,1100,1050.0,-10.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,75.0,69.0,49.0,1.0,334.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2018,3,7,16,1,2018-07-16,DL,19790,DL,N936AT,1912,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,10397,1039707,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1252,1243.0,-9.0,0.0,0.0,-1.0,1200-1259,13.0,1256.0,1543.0,8.0,1603,1551.0,-12.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,131.0,128.0,107.0,1.0,696.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1995,3,9,23,6,1995-09-23,AA,19805,AA,N200AA,2220,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,600,607.0,7.0,7.0,0.0,0.0,0600-0659,11.0,618.0,802.0,5.0,807,807.0,0.0,0.0,0.0,0.0,0800-0859,0.0,,0.0,127.0,120.0,104.0,1.0,802.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,1993,4,12,7,2,1993-12-07,NW,19386,NW,,439,13204,1320401,31454,MCO,"Orlando, FL",FL,12,Florida,33,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,1315,1313.0,-2.0,0.0,0.0,-1.0,1300-1359,,,,,1556,1559.0,3.0,3.0,0.0,0.0,1500-1559,0.0,,0.0,161.0,166.0,,1.0,957.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1994,1,1,31,1,1994-01-31,DL,19790,DL,,1766,11278,1127801,30852,DCA,"Washington, DC",VA,51,Virginia,38,12953,1295301,31703,LGA,"New York, NY",NY,36.0,New York,22,1930,1932.0,2.0,2.0,0.0,0.0,1900-1959,,,,,2030,2019.0,-11.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,60.0,47.0,,1.0,214.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2012,4,11,19,1,2012-11-19,US,20355,US,N756US,1560,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11057,1105703,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,555,551.0,-4.0,0.0,0.0,-1.0,0001-0559,11.0,602.0,832.0,9.0,840,841.0,1.0,1.0,0.0,0.0,0800-0859,0.0,,0.0,105.0,110.0,90.0,1.0,575.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2010,2,4,18,7,2010-04-18,OO,20304,OO,N442SW,4779,11648,1164801,31648,FCA,"Kalispell, MT",MT,30,Montana,84,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,1240,1231.0,-9.0,0.0,0.0,-1.0,1200-1259,8.0,1239.0,1352.0,10.0,1418,1402.0,-16.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,98.0,91.0,73.0,1.0,532.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2007,3,8,24,5,2007-08-24,9E,20363,9E,88919E,5684,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,14524,1452401,34524,RIC,"Richmond, VA",VA,51.0,Virginia,38,1937,1932.0,-5.0,0.0,0.0,-1.0,1900-1959,47.0,2019.0,2328.0,4.0,2321,2332.0,11.0,11.0,0.0,0.0,2300-2359,0.0,,0.0,164.0,180.0,129.0,1.0,970.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2001,1,1,8,1,2001-01-08,MQ,20398,MQ,-N354M,3270,10136,1013602,30136,ABI,"Abilene, TX",TX,48,Texas,74,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1507,1504.0,-3.0,0.0,0.0,-1.0,1500-1559,13.0,1517.0,1559.0,18.0,1615,1617.0,2.0,2.0,0.0,0.0,1600-1659,0.0,,0.0,68.0,73.0,42.0,1.0,158.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1996,1,2,25,7,1996-02-25,US,20355,US,N780AU,791,14843,1484302,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,1505,1524.0,19.0,19.0,1.0,1.0,1500-1559,7.0,1531.0,1759.0,6.0,1757,1805.0,8.0,8.0,0.0,0.0,1700-1759,0.0,,0.0,232.0,221.0,208.0,1.0,1474.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2004,1,3,1,1,2004-03-01,WN,19393,WN,N311,1809,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6,California,91,13796,1379601,32457,OAK,"Oakland, CA",CA,6.0,California,91,1330,1330.0,0.0,0.0,0.0,0.0,1300-1359,18.0,1348.0,1448.0,2.0,1445,1450.0,5.0,5.0,0.0,0.0,1400-1459,0.0,,0.0,75.0,80.0,60.0,1.0,337.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2006,3,9,10,7,2006-09-10,XE,20374,XE,N13202,2178,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,14685,1468501,34685,SAV,"Savannah, GA",GA,13.0,Georgia,34,2005,1955.0,-10.0,0.0,0.0,-1.0,2000-2059,40.0,2035.0,2221.0,6.0,2229,2227.0,-2.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,144.0,152.0,106.0,1.0,708.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1992,1,2,29,6,1992-02-29,UA,19977,UA,,283,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,930,942.0,12.0,12.0,0.0,0.0,0900-0959,,,,,1221,1205.0,-16.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,231.0,203.0,,1.0,1440.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2014,4,11,18,2,2014-11-18,HA,19690,HA,N481HA,248,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,12758,1275803,32758,KOA,"Kona, HI",HI,15.0,Hawaii,2,1749,1755.0,6.0,6.0,0.0,0.0,1700-1759,15.0,1810.0,1839.0,5.0,1832,1844.0,12.0,12.0,0.0,0.0,1800-1859,0.0,,0.0,43.0,49.0,29.0,1.0,163.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2000,1,2,10,4,2000-02-10,DL,19790,DL,N404DA,2141,13486,1348601,33486,MSO,"Missoula, MT",MT,30,Montana,84,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,1435,1433.0,-2.0,0.0,0.0,-1.0,1400-1459,9.0,1442.0,1543.0,4.0,1550,1547.0,-3.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,75.0,74.0,61.0,1.0,436.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2001,3,8,21,2,2001-08-21,DL,19790,DL,N751Aã,651,14307,1430701,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1230,1236.0,6.0,6.0,0.0,0.0,1200-1259,10.0,1246.0,1459.0,24.0,1504,1523.0,19.0,19.0,1.0,1.0,1500-1559,0.0,,0.0,154.0,167.0,133.0,1.0,903.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2004,4,10,27,3,2004-10-27,CO,19704,CO,N24212,1842,13495,1349501,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,12266,1226602,31453,IAH,"Houston, TX",TX,48.0,Texas,74,1720,1713.0,-7.0,0.0,0.0,-1.0,1700-1759,21.0,1734.0,1828.0,5.0,1836,1833.0,-3.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,76.0,80.0,54.0,1.0,305.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2006,1,3,8,3,2006-03-08,WN,19393,WN,N356,439,14893,1489301,33192,SMF,"Sacramento, CA",CA,6,California,91,10800,1080002,32575,BUR,"Burbank, CA",CA,6.0,California,91,1320,1318.0,-2.0,0.0,0.0,-1.0,1300-1359,6.0,1324.0,1415.0,4.0,1425,1419.0,-6.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,65.0,61.0,51.0,1.0,358.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2004,4,12,7,2,2004-12-07,DL,19790,DL,N952WP,1242,14679,1467902,33570,SAN,"San Diego, CA",CA,6,California,91,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1140,1138.0,-2.0,0.0,0.0,-1.0,1100-1159,15.0,1153.0,1613.0,8.0,1631,1621.0,-10.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,171.0,163.0,140.0,1.0,1171.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1993,2,5,13,4,1993-05-13,UA,19977,UA,,928,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,600,558.0,-2.0,0.0,0.0,-1.0,0600-0659,,,,,808,758.0,-10.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,68.0,60.0,,1.0,264.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,1999,3,8,26,4,1999-08-26,WN,19393,WN,N344,1701,14679,1467902,33570,SAN,"San Diego, CA",CA,6,California,91,13796,1379601,32457,OAK,"Oakland, CA",CA,6.0,California,91,710,721.0,11.0,11.0,0.0,0.0,0700-0759,10.0,731.0,831.0,4.0,830,835.0,5.0,5.0,0.0,0.0,0800-0859,0.0,,0.0,80.0,74.0,60.0,1.0,446.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2018,4,12,15,6,2018-12-15,DL,19790,DL,N808DN,1889,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,14771,1477104,32457,SFO,"San Francisco, CA",CA,6.0,California,91,1559,1559.0,0.0,0.0,0.0,0.0,1500-1559,12.0,1611.0,1744.0,10.0,1838,1754.0,-44.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,339.0,295.0,273.0,1.0,2079.0,9,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2014,1,1,13,1,2014-01-13,US,20355,US,N181UW,730,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,11057,1105703,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,1459,1455.0,-4.0,0.0,0.0,-1.0,1400-1459,14.0,1509.0,1640.0,7.0,1703,1647.0,-16.0,0.0,0.0,-2.0,1700-1759,0.0,,0.0,124.0,112.0,91.0,1.0,650.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1997,3,8,10,7,1997-08-10,DL,19790,DL,N949DL,2045,11996,1199602,31871,GSP,"Greer, SC",SC,45,South Carolina,37,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,755,,,,,,0700-0759,,,,,853,,,,,,0800-0859,1.0,,0.0,58.0,,,1.0,153.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2014,2,5,5,1,2014-05-05,AA,19805,AA,N4XTAA,2224,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1220,1220.0,0.0,0.0,0.0,0.0,1200-1259,20.0,1240.0,1741.0,23.0,1755,1804.0,9.0,9.0,0.0,0.0,1700-1759,0.0,,0.0,215.0,224.0,181.0,1.0,1514.0,7,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2011,4,10,9,7,2011-10-09,AA,19805,AA,N4XAAA,1229,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,905,858.0,-7.0,0.0,0.0,-1.0,0900-0959,11.0,909.0,1030.0,14.0,1055,1044.0,-11.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,110.0,106.0,81.0,1.0,550.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2013,2,6,7,5,2013-06-07,DL,19790,DL,N955DL,1274,10599,1059904,30599,BHM,"Birmingham, AL",AL,1,Alabama,51,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1200,1211.0,11.0,11.0,0.0,0.0,1200-1259,13.0,1224.0,1403.0,14.0,1410,1417.0,7.0,7.0,0.0,0.0,1400-1459,0.0,,0.0,70.0,66.0,39.0,1.0,134.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2009,1,3,30,1,2009-03-30,DL,19790,DL,N630DL,1911,10397,1039703,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,2140,2141.0,1.0,1.0,0.0,0.0,2100-2159,39.0,2220.0,2303.0,4.0,2303,2307.0,4.0,4.0,0.0,0.0,2300-2359,0.0,,0.0,203.0,206.0,163.0,1.0,1199.0,5,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2010,3,7,5,1,2010-07-05,XE,20374,XE,N11155,2603,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11066,1106601,31066,CMH,"Columbus, OH",OH,39.0,Ohio,44,1703,1735.0,32.0,32.0,1.0,2.0,1700-1759,16.0,1751.0,1900.0,6.0,1857,1906.0,9.0,9.0,0.0,0.0,1800-1859,0.0,,0.0,114.0,91.0,69.0,1.0,462.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2017,3,7,26,3,2017-07-26,AA,19805,AA,N792AA,9,12478,1247803,31703,JFK,"New York, NY",NY,36,New York,22,14771,1477102,32457,SFO,"San Francisco, CA",CA,6.0,California,91,700,657.0,-3.0,0.0,0.0,-1.0,0700-0759,19.0,716.0,943.0,4.0,1020,947.0,-33.0,0.0,0.0,-2.0,1000-1059,0.0,,0.0,380.0,350.0,327.0,1.0,2586.0,11,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2017,1,1,28,6,2017-01-28,UA,19977,UA,N81449,209,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,74,720,712.0,-8.0,0.0,0.0,-1.0,0700-0759,11.0,723.0,900.0,14.0,920,914.0,-6.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,180.0,182.0,157.0,1.0,964.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
